Loan_ID,Client_ID,Relationship_Manager,Loan_Type,Loan_Amount_EUR,Outstanding_Balance_EUR,Utilization_Rate_Pct,Interest_Rate_Pct,Origination_Date,Maturity_Date,Months_To_Maturity,Sector,Region,Credit_Rating,Days_Past_Due,Risk_Flag,KYC_Last_Review_Date,KYC_Status,Products_Used,Cross_Sell_Score
CORP0497_L1,CORP0497,RM_B,Term Loan,3340000.0,2352200.0,0.0,3.67,2022-07-24,2023-07-19,-30,Technology,Provence-Alpes-Côte d'Azur,B,0,Performing,2023-08-04,Expired,Revolving_Credit,80
CORP0103_L3,CORP0103,RM_D,Term Loan,39370000.0,23816100.0,0.0,8.39,2021-12-14,2025-11-23,-1,Real Estate,Provence-Alpes-Côte d'Azur,AA,0,Performing,2024-08-16,Valid,"Cash_Management,Term_Loan",60
CORP0308_L3,CORP0308,RM_C,Revolving Credit,42670000.0,31561200.0,44.65,3.13,2023-10-25,2028-09-28,33,Energy,Auvergne-Rhône-Alpes,A,0,Performing,2025-02-07,Valid,"Trade_Finance,Term_Loan,Revolving_Credit,Cash_Management",20
CORP0449_L1,CORP0449,RM_A,Revolving Credit,11360000.0,4569200.0,66.79,3.93,2024-06-12,2031-05-07,65,Technology,Occitanie,A,0,Performing,2025-03-26,Valid,"Term_Loan,Revolving_Credit",60
CORP0377_L2,CORP0377,RM_A,Revolving Credit,10660000.0,5442400.0,46.84,5.83,2025-08-29,2028-08-13,32,Manufacturing,Auvergne-Rhône-Alpes,AAA,0,Performing,2024-09-20,Valid,"Revolving_Credit,Trade_Finance",60
CORP0073_L2,CORP0073,RM_A,Revolving Credit,10120000.0,7604300.0,34.93,4.2,2023-09-05,2024-08-30,-16,Transportation,Hauts-de-France,BB,4,Grace Period,2025-09-26,Valid,"FX_Hedging,Trade_Finance,Cash_Management",40
CORP0113_L2,CORP0113,RM_C,Term Loan,17320000.0,12690400.0,0.0,7.56,2024-09-11,2026-09-01,8,Healthcare,Nouvelle-Aquitaine,BBB,0,Performing,2023-09-27,Expired,Cash_Management,80
CORP0467_L1,CORP0467,RM_C,Term Loan,41660000.0,20094500.0,0.0,3.76,2022-01-09,2023-01-04,-37,Real Estate,Nouvelle-Aquitaine,AA,0,Performing,2024-09-19,Valid,"Trade_Finance,Revolving_Credit,Term_Loan,FX_Hedging",20
CORP0234_L1,CORP0234,RM_E,Revolving Credit,40570000.0,32315800.0,85.88,2.89,2022-09-28,2027-09-02,20,Energy,Occitanie,BB,0,Performing,2023-04-29,Expired,Revolving_Credit,80
CORP0074_L1,CORP0074,RM_C,Term Loan,9990000.0,6262900.0,0.0,8.36,2023-08-07,2026-07-22,7,Real Estate,Hauts-de-France,AAA,0,Performing,2023-08-12,Expired,"Term_Loan,Trade_Finance,Revolving_Credit,Cash_Management",20
CORP0126_L1,CORP0126,RM_C,Term Loan,42790000.0,24668800.0,0.0,6.28,2024-11-11,2027-10-27,22,Financial Services,Nouvelle-Aquitaine,BB,0,Performing,2023-05-05,Expired,Revolving_Credit,80
CORP0144_L1,CORP0144,RM_D,Revolving Credit,10860000.0,4874500.0,32.56,4.83,2023-01-22,2029-12-16,48,Healthcare,Occitanie,BB,0,Performing,2024-03-19,Expiring Soon,"Cash_Management,FX_Hedging,Revolving_Credit,Term_Loan",20
CORP0452_L3,CORP0452,RM_A,Revolving Credit,25180000.0,17086200.0,72.09,6.79,2023-11-22,2030-10-16,58,Real Estate,Occitanie,BBB,0,Performing,2023-04-23,Expired,"Revolving_Credit,Term_Loan",60
CORP0254_L2,CORP0254,RM_C,Revolving Credit,29270000.0,22914400.0,36.46,3.72,2022-06-04,2029-04-28,40,Real Estate,Hauts-de-France,AA,0,Performing,2025-05-04,Valid,FX_Hedging,80
CORP0442_L1,CORP0442,RM_D,Revolving Credit,11320000.0,7414800.0,83.18,4.03,2023-08-01,2028-07-05,30,Real Estate,Hauts-de-France,AA,0,Performing,2024-12-15,Valid,Trade_Finance,80
CORP0044_L1,CORP0044,RM_C,Term Loan,15100000.0,10740500.0,0.0,5.57,2024-05-28,2029-05-02,40,Manufacturing,Provence-Alpes-Côte d'Azur,BB,0,Performing,2023-08-29,Expired,"Cash_Management,Revolving_Credit",60
CORP0173_L2,CORP0173,RM_C,Revolving Credit,23640000.0,15256600.0,21.85,5.15,2022-11-28,2025-11-12,-2,Retail,Occitanie,A,0,Performing,2025-02-15,Valid,"Term_Loan,Revolving_Credit,Trade_Finance",40
CORP0136_L3,CORP0136,RM_B,Term Loan,18280000.0,8216000.0,0.0,2.97,2022-11-19,2027-10-24,22,Technology,Hauts-de-France,BBB,0,Performing,2024-08-29,Valid,"Revolving_Credit,Term_Loan,FX_Hedging",40
CORP0142_L1,CORP0142,RM_E,Term Loan,6370000.0,3924800.0,0.0,6.55,2022-08-20,2024-08-09,-17,Manufacturing,Nouvelle-Aquitaine,BBB,0,Performing,2024-02-23,Expiring Soon,"FX_Hedging,Cash_Management,Revolving_Credit,Trade_Finance",20
CORP0129_L2,CORP0129,RM_E,Revolving Credit,9940000.0,7578500.0,88.43,2.55,2024-12-03,2031-10-28,71,Real Estate,Hauts-de-France,A,0,Performing,2024-09-22,Valid,Trade_Finance,80
CORP0154_L2,CORP0154,RM_E,Revolving Credit,39260000.0,25216200.0,20.89,6.42,2023-06-04,2028-05-08,28,Real Estate,Auvergne-Rhône-Alpes,AA,0,Performing,2023-07-23,Expired,Cash_Management,80
CORP0390_L1,CORP0390,RM_B,Revolving Credit,11770000.0,9816200.0,64.03,5.82,2024-07-09,2028-06-18,30,Manufacturing,Hauts-de-France,AAA,0,Performing,2023-04-16,Expired,Cash_Management,80
CORP0240_L3,CORP0240,RM_E,Revolving Credit,17360000.0,7838500.0,72.35,3.76,2024-08-23,2028-08-02,31,Healthcare,Nouvelle-Aquitaine,BB,0,Performing,2025-03-13,Valid,FX_Hedging,80
CORP0231_L3,CORP0231,RM_A,Term Loan,19050000.0,14220900.0,0.0,2.56,2024-12-23,2027-12-08,23,Retail,Occitanie,BBB,7,Grace Period,2025-05-09,Valid,"FX_Hedging,Cash_Management,Trade_Finance,Term_Loan",20
CORP0415_L3,CORP0415,RM_D,Revolving Credit,17320000.0,11283800.0,44.46,2.64,2023-06-08,2030-05-02,53,Manufacturing,Provence-Alpes-Côte d'Azur,A,0,Performing,2025-02-20,Valid,"Cash_Management,Term_Loan,Trade_Finance",40
CORP0403_L1,CORP0403,RM_B,Term Loan,8110000.0,7879500.0,0.0,6.12,2023-11-05,2028-10-09,34,Manufacturing,Provence-Alpes-Côte d'Azur,BBB,0,Performing,2023-07-14,Expired,"Term_Loan,FX_Hedging",60
CORP0312_L3,CORP0312,RM_E,Revolving Credit,49020000.0,25614100.0,34.13,3.15,2023-07-04,2024-06-28,-19,Manufacturing,Auvergne-Rhône-Alpes,BB,0,Performing,2024-09-23,Valid,"Cash_Management,Trade_Finance,Revolving_Credit,Term_Loan",20
CORP0292_L2,CORP0292,RM_E,Revolving Credit,5120000.0,2368500.0,71.68,5.43,2022-08-06,2024-07-26,-18,Retail,Occitanie,A,0,Performing,2025-03-08,Valid,FX_Hedging,80
CORP0096_L1,CORP0096,RM_C,Term Loan,45610000.0,28804400.0,0.0,5.65,2024-07-17,2026-07-07,6,Transportation,Provence-Alpes-Côte d'Azur,BBB,0,Performing,2025-10-28,Valid,Revolving_Credit,80
CORP0233_L1,CORP0233,RM_A,Revolving Credit,26170000.0,13166000.0,28.31,5.72,2023-05-24,2027-05-03,16,Manufacturing,Provence-Alpes-Côte d'Azur,A,0,Performing,2023-06-30,Expired,"Trade_Finance,Revolving_Credit,FX_Hedging",40
CORP0245_L3,CORP0245,RM_D,Term Loan,19760000.0,18616900.0,0.0,4.36,2024-07-16,2026-07-06,6,Transportation,Île-de-France,BB,9,Grace Period,2024-12-03,Valid,"Term_Loan,FX_Hedging,Revolving_Credit",40
CORP0419_L3,CORP0419,RM_B,Revolving Credit,8360000.0,6228700.0,73.76,5.25,2023-12-16,2028-11-19,35,Retail,Île-de-France,A,0,Performing,2025-02-28,Valid,"Term_Loan,Trade_Finance,Revolving_Credit,FX_Hedging",20
CORP0104_L1,CORP0104,RM_B,Term Loan,22560000.0,20185600.0,0.0,7.96,2022-04-22,2024-04-11,-21,Retail,Île-de-France,CCC,0,Performing,2025-05-01,Valid,"Term_Loan,Revolving_Credit,Trade_Finance,Cash_Management",20
CORP0451_L2,CORP0451,RM_A,Revolving Credit,23400000.0,9908800.0,88.92,4.58,2025-03-09,2028-02-22,26,Financial Services,Provence-Alpes-Côte d'Azur,BB,0,Performing,2025-11-09,Valid,Term_Loan,80
CORP0432_L3,CORP0432,RM_E,Revolving Credit,19860000.0,17756000.0,87.5,6.9,2024-09-18,2028-08-28,32,Real Estate,Provence-Alpes-Côte d'Azur,BB,0,Performing,2023-09-28,Expired,Term_Loan,80
CORP0235_L2,CORP0235,RM_C,Term Loan,35080000.0,16042800.0,0.0,3.45,2025-06-14,2027-06-04,17,Real Estate,Hauts-de-France,CCC,6,Grace Period,2023-04-15,Expired,"Cash_Management,Revolving_Credit,Trade_Finance,FX_Hedging",20
CORP0452_L3,CORP0452,RM_A,Revolving Credit,33500000.0,14741600.0,77.14,3.23,2024-06-24,2028-06-03,29,Real Estate,Occitanie,BBB,0,Performing,2023-04-23,Expired,"Revolving_Credit,Term_Loan",60
CORP0189_L1,CORP0189,RM_E,Term Loan,25470000.0,22100500.0,0.0,3.74,2023-05-26,2027-05-05,16,Healthcare,Occitanie,BBB,0,Performing,2023-01-29,Expired,"Revolving_Credit,Cash_Management",60
CORP0023_L2,CORP0023,RM_B,Term Loan,4120000.0,3364800.0,0.0,4.9,2023-02-09,2027-01-19,13,Energy,Île-de-France,AA,0,Performing,2025-10-16,Valid,"Term_Loan,Revolving_Credit,Trade_Finance",40
CORP0100_L2,CORP0100,RM_A,Term Loan,1030000.0,482900.0,0.0,5.29,2024-12-06,2027-11-21,23,Healthcare,Hauts-de-France,BBB,0,Performing,2024-03-15,Expiring Soon,"Cash_Management,Term_Loan,Revolving_Credit",40
CORP0237_L1,CORP0237,RM_C,Term Loan,27650000.0,15079700.0,0.0,4.17,2023-03-30,2025-03-19,-10,Technology,Nouvelle-Aquitaine,BB,0,Performing,2023-03-24,Expired,"Trade_Finance,Cash_Management,FX_Hedging",40
CORP0083_L1,CORP0083,RM_E,Term Loan,30550000.0,15468700.0,0.0,3.51,2024-12-31,2029-12-05,48,Technology,Hauts-de-France,BBB,0,Performing,2025-05-28,Valid,"Cash_Management,Revolving_Credit",60
CORP0344_L1,CORP0344,RM_B,Revolving Credit,8100000.0,4980300.0,70.63,3.8,2024-06-25,2031-05-20,65,Retail,Provence-Alpes-Côte d'Azur,AA,0,Performing,2025-12-02,Valid,"Trade_Finance,Cash_Management",60
CORP0357_L1,CORP0357,RM_A,Term Loan,19840000.0,11606300.0,0.0,7.13,2025-05-27,2030-05-01,53,Energy,Nouvelle-Aquitaine,BB,0,Performing,2025-10-20,Valid,"Trade_Finance,Cash_Management,FX_Hedging",40
CORP0393_L1,CORP0393,RM_D,Term Loan,19040000.0,10341100.0,0.0,8.44,2025-03-08,2026-03-03,2,Energy,Provence-Alpes-Côte d'Azur,BBB,0,Performing,2024-01-30,Expiring Soon,"Cash_Management,Revolving_Credit,Term_Loan",40
CORP0173_L1,CORP0173,RM_C,Term Loan,11420000.0,10613400.0,0.0,2.76,2021-12-21,2023-12-11,-25,Retail,Occitanie,A,0,Performing,2025-02-15,Valid,"Term_Loan,Revolving_Credit,Trade_Finance",40
CORP0263_L1,CORP0263,RM_B,Revolving Credit,16470000.0,12781900.0,49.63,5.07,2022-03-12,2024-03-01,-22,Real Estate,Nouvelle-Aquitaine,B,35,Watch List,2025-05-02,Valid,Trade_Finance,80
CORP0119_L1,CORP0119,RM_C,Term Loan,18150000.0,9150700.0,0.0,4.84,2023-06-11,2030-05-05,53,Retail,Occitanie,BB,0,Performing,2023-05-12,Expired,"FX_Hedging,Revolving_Credit,Term_Loan",40
CORP0235_L1,CORP0235,RM_C,Term Loan,33070000.0,18753200.0,0.0,7.81,2022-03-14,2025-02-26,-10,Real Estate,Hauts-de-France,CCC,0,Performing,2023-04-15,Expired,"Cash_Management,Revolving_Credit,Trade_Finance,FX_Hedging",20
CORP0211_L2,CORP0211,RM_D,Revolving Credit,49160000.0,22667100.0,91.93,6.1,2022-09-09,2027-08-14,20,Manufacturing,Occitanie,BBB,0,Performing,2023-09-03,Expired,Revolving_Credit,80
CORP0324_L3,CORP0324,RM_C,Revolving Credit,34060000.0,33495300.0,77.13,6.63,2024-12-13,2027-11-28,23,Retail,Occitanie,AA,0,Performing,2024-03-15,Expiring Soon,"FX_Hedging,Term_Loan,Revolving_Credit,Trade_Finance",20
CORP0436_L3,CORP0436,RM_D,Revolving Credit,3840000.0,1576700.0,68.04,3.89,2022-06-01,2026-05-11,4,Financial Services,Nouvelle-Aquitaine,BBB,0,Performing,2025-10-08,Valid,"Cash_Management,Revolving_Credit",60
CORP0301_L3,CORP0301,RM_C,Term Loan,12010000.0,9245400.0,0.0,5.07,2024-12-31,2027-12-16,24,Manufacturing,Nouvelle-Aquitaine,BBB,0,Performing,2025-08-12,Valid,"Trade_Finance,Cash_Management",60
CORP0125_L3,CORP0125,RM_B,Term Loan,3470000.0,2167800.0,0.0,3.73,2024-01-13,2026-01-02,0,Real Estate,Occitanie,A,0,Performing,2023-12-01,Expired,"Revolving_Credit,Cash_Management,FX_Hedging",40
CORP0020_L1,CORP0020,RM_C,Revolving Credit,37090000.0,22150700.0,77.04,5.63,2024-02-20,2027-02-04,13,Transportation,Auvergne-Rhône-Alpes,BBB,0,Performing,2023-08-06,Expired,"FX_Hedging,Revolving_Credit",60
CORP0213_L3,CORP0213,RM_A,Revolving Credit,37650000.0,20233300.0,60.45,7.94,2023-11-03,2026-10-18,10,Real Estate,Île-de-France,BBB,0,Performing,2024-04-06,Valid,"Revolving_Credit,Cash_Management",60
CORP0341_L1,CORP0341,RM_B,Term Loan,30600000.0,19244100.0,0.0,2.54,2023-11-23,2025-11-12,-2,Energy,Île-de-France,BBB,0,Performing,2025-03-23,Valid,"FX_Hedging,Trade_Finance",60
CORP0446_L2,CORP0446,RM_B,Term Loan,47710000.0,20575600.0,0.0,3.54,2024-11-26,2026-11-16,11,Retail,Auvergne-Rhône-Alpes,BB,0,Performing,2024-01-14,Expiring Soon,"Revolving_Credit,Term_Loan,FX_Hedging",40
CORP0282_L1,CORP0282,RM_B,Term Loan,25620000.0,16800200.0,0.0,3.69,2023-01-29,2026-01-13,0,Energy,Île-de-France,BBB,0,Performing,2023-11-16,Expired,FX_Hedging,80
CORP0218_L1,CORP0218,RM_D,Term Loan,15500000.0,11560700.0,0.0,7.19,2022-02-18,2024-02-08,-23,Retail,Nouvelle-Aquitaine,A,0,Performing,2023-09-10,Expired,"Trade_Finance,Term_Loan,Cash_Management",40
CORP0041_L2,CORP0041,RM_B,Revolving Credit,19200000.0,13102600.0,52.51,3.44,2023-04-30,2028-04-03,27,Transportation,Provence-Alpes-Côte d'Azur,BBB,0,Performing,2023-11-24,Expired,"Trade_Finance,Revolving_Credit",60
CORP0489_L2,CORP0489,RM_B,Term Loan,38220000.0,25089100.0,0.0,3.42,2025-03-25,2028-03-09,26,Manufacturing,Occitanie,AAA,0,Performing,2024-02-28,Expiring Soon,FX_Hedging,80
CORP0373_L1,CORP0373,RM_D,Revolving Credit,19330000.0,11279200.0,56.06,4.5,2024-02-09,2028-01-19,25,Real Estate,Auvergne-Rhône-Alpes,A,0,Performing,2024-06-25,Valid,Term_Loan,80
CORP0367_L2,CORP0367,RM_D,Term Loan,8160000.0,4192400.0,0.0,4.75,2025-08-16,2030-07-21,55,Manufacturing,Provence-Alpes-Côte d'Azur,BB,0,Performing,2024-03-30,Valid,Revolving_Credit,80
CORP0208_L2,CORP0208,RM_D,Revolving Credit,48540000.0,30283500.0,64.12,4.95,2022-12-14,2025-11-28,-1,Technology,Provence-Alpes-Côte d'Azur,CCC,0,Performing,2024-03-05,Expiring Soon,"Term_Loan,Cash_Management,Revolving_Credit",40
CORP0020_L1,CORP0020,RM_C,Revolving Credit,46640000.0,23199500.0,76.37,4.59,2023-04-02,2026-03-17,2,Transportation,Auvergne-Rhône-Alpes,BBB,0,Performing,2023-08-06,Expired,"FX_Hedging,Revolving_Credit",60
CORP0364_L2,CORP0364,RM_C,Revolving Credit,34970000.0,27645300.0,55.83,8.03,2023-04-27,2030-03-21,51,Manufacturing,Occitanie,BB,0,Performing,2024-03-23,Valid,"Term_Loan,Trade_Finance,FX_Hedging",40
CORP0186_L3,CORP0186,RM_A,Term Loan,35020000.0,27567700.0,0.0,6.59,2024-03-25,2029-02-27,38,Healthcare,Auvergne-Rhône-Alpes,A,0,Performing,2023-04-27,Expired,"Trade_Finance,FX_Hedging",60
CORP0131_L1,CORP0131,RM_A,Term Loan,1110000.0,957500.0,0.0,4.89,2022-01-31,2028-12-25,36,Financial Services,Île-de-France,A,8,Grace Period,2025-03-17,Valid,"Trade_Finance,Cash_Management,FX_Hedging,Revolving_Credit",20
CORP0301_L1,CORP0301,RM_C,Term Loan,43860000.0,21907800.0,0.0,5.5,2023-04-21,2026-04-05,3,Manufacturing,Nouvelle-Aquitaine,BBB,0,Performing,2025-08-12,Valid,"Trade_Finance,Cash_Management",60
CORP0273_L3,CORP0273,RM_E,Revolving Credit,29510000.0,24799000.0,78.25,4.57,2025-03-13,2026-03-08,2,Real Estate,Hauts-de-France,AAA,0,Performing,2025-07-23,Valid,"FX_Hedging,Revolving_Credit",60
CORP0074_L2,CORP0074,RM_C,Term Loan,46540000.0,29728900.0,0.0,7.4,2023-12-21,2024-12-15,-13,Real Estate,Hauts-de-France,AAA,6,Grace Period,2023-08-12,Expired,"Term_Loan,Trade_Finance,Revolving_Credit,Cash_Management",20
CORP0001_L1,CORP0001,RM_C,Term Loan,38800000.0,25247300.0,0.0,5.09,2023-05-12,2030-04-05,52,Retail,Île-de-France,A,0,Performing,2025-03-09,Valid,FX_Hedging,80
CORP0091_L2,CORP0091,RM_A,Term Loan,35350000.0,18340000.0,0.0,5.2,2024-09-04,2029-08-09,44,Technology,Hauts-de-France,A,15,Watch List,2023-09-05,Expired,"FX_Hedging,Trade_Finance,Revolving_Credit,Term_Loan",20
CORP0417_L1,CORP0417,RM_E,Term Loan,10450000.0,8882000.0,0.0,7.73,2024-08-15,2027-07-31,19,Manufacturing,Hauts-de-France,BBB,3,Grace Period,2025-05-28,Valid,FX_Hedging,80
CORP0226_L3,CORP0226,RM_E,Term Loan,43480000.0,21725900.0,0.0,4.16,2024-01-20,2025-01-14,-12,Real Estate,Hauts-de-France,A,0,Performing,2024-05-07,Valid,Trade_Finance,80
CORP0176_L1,CORP0176,RM_C,Term Loan,24160000.0,19417000.0,0.0,7.01,2025-02-17,2026-02-12,1,Technology,Auvergne-Rhône-Alpes,B,0,Performing,2023-03-30,Expired,"Revolving_Credit,FX_Hedging",60
CORP0004_L3,CORP0004,RM_B,Term Loan,5290000.0,3773900.0,0.0,8.42,2025-08-28,2029-08-07,44,Real Estate,Nouvelle-Aquitaine,A,0,Performing,2024-01-30,Expiring Soon,Term_Loan,80
CORP0390_L2,CORP0390,RM_B,Revolving Credit,23920000.0,14405100.0,86.76,8.5,2023-04-16,2026-03-31,3,Manufacturing,Hauts-de-France,AAA,0,Performing,2023-04-16,Expired,Cash_Management,80
CORP0419_L1,CORP0419,RM_B,Revolving Credit,33420000.0,20956400.0,80.47,2.52,2025-05-17,2028-05-01,28,Retail,Île-de-France,A,32,Watch List,2025-02-28,Valid,"Term_Loan,Trade_Finance,Revolving_Credit,FX_Hedging",20
CORP0446_L3,CORP0446,RM_B,Revolving Credit,36400000.0,33953300.0,85.18,4.18,2024-12-01,2025-11-26,-1,Retail,Auvergne-Rhône-Alpes,BB,0,Performing,2024-01-14,Expiring Soon,"Revolving_Credit,Term_Loan,FX_Hedging",40
CORP0359_L1,CORP0359,RM_C,Revolving Credit,22870000.0,18563800.0,34.1,8.42,2023-01-12,2027-12-17,24,Transportation,Auvergne-Rhône-Alpes,A,0,Performing,2025-05-23,Valid,Revolving_Credit,80
CORP0491_L2,CORP0491,RM_E,Term Loan,31870000.0,29449800.0,0.0,6.14,2023-11-15,2030-10-09,58,Real Estate,Auvergne-Rhône-Alpes,AA,0,Performing,2023-02-19,Expired,"Trade_Finance,FX_Hedging",60
CORP0205_L3,CORP0205,RM_C,Term Loan,17740000.0,17091600.0,0.0,7.93,2023-01-10,2029-12-04,48,Retail,Hauts-de-France,BBB,1,Grace Period,2024-05-28,Valid,"Term_Loan,FX_Hedging",60
CORP0376_L2,CORP0376,RM_E,Revolving Credit,30560000.0,25278200.0,73.75,2.69,2022-10-12,2027-09-16,21,Financial Services,Occitanie,BB,0,Performing,2024-07-26,Valid,Trade_Finance,80
CORP0255_L1,CORP0255,RM_E,Revolving Credit,41700000.0,41607500.0,91.63,5.39,2023-01-29,2025-01-18,-12,Transportation,Auvergne-Rhône-Alpes,BBB,86,Medium Risk,2025-01-17,Valid,"FX_Hedging,Trade_Finance,Term_Loan",40
CORP0277_L1,CORP0277,RM_B,Term Loan,10980000.0,9354400.0,0.0,5.11,2021-12-30,2028-11-23,35,Healthcare,Nouvelle-Aquitaine,BBB,0,Performing,2023-08-25,Expired,FX_Hedging,80
CORP0367_L1,CORP0367,RM_D,Term Loan,46490000.0,27703400.0,0.0,4.05,2023-07-19,2026-07-03,6,Manufacturing,Provence-Alpes-Côte d'Azur,BB,0,Performing,2024-03-30,Valid,Revolving_Credit,80
CORP0244_L3,CORP0244,RM_E,Term Loan,33440000.0,31889800.0,0.0,7.27,2022-02-22,2029-01-16,37,Retail,Île-de-France,A,0,Performing,2025-10-04,Valid,"Trade_Finance,Revolving_Credit",60
CORP0171_L1,CORP0171,RM_B,Term Loan,32380000.0,20276600.0,0.0,5.87,2023-07-23,2030-06-16,54,Retail,Île-de-France,BB,0,Performing,2023-07-04,Expired,"Cash_Management,FX_Hedging",60
CORP0439_L2,CORP0439,RM_D,Term Loan,11570000.0,5431100.0,0.0,6.94,2025-03-16,2026-03-11,2,Technology,Nouvelle-Aquitaine,BB,0,Performing,2024-02-10,Expiring Soon,"Cash_Management,FX_Hedging,Revolving_Credit",40
CORP0480_L1,CORP0480,RM_C,Term Loan,28860000.0,13750400.0,0.0,2.51,2023-12-10,2027-11-19,23,Real Estate,Provence-Alpes-Côte d'Azur,BB,0,Performing,2023-12-29,Expiring Soon,"FX_Hedging,Trade_Finance,Cash_Management,Revolving_Credit",20
CORP0032_L3,CORP0032,RM_B,Term Loan,42430000.0,41917000.0,0.0,8.1,2023-11-27,2026-11-11,10,Manufacturing,Île-de-France,BBB,0,Performing,2024-08-02,Valid,FX_Hedging,80
CORP0065_L3,CORP0065,RM_A,Term Loan,5780000.0,2343900.0,0.0,8.16,2023-02-11,2026-01-26,1,Financial Services,Hauts-de-France,B,0,Performing,2025-10-25,Valid,Trade_Finance,80
CORP0429_L1,CORP0429,RM_B,Revolving Credit,34160000.0,16685600.0,83.68,7.47,2024-02-09,2026-01-29,1,Transportation,Auvergne-Rhône-Alpes,BBB,0,Performing,2024-10-22,Valid,"Trade_Finance,Term_Loan,Cash_Management",40
CORP0018_L3,CORP0018,RM_A,Revolving Credit,15790000.0,15698400.0,72.99,5.37,2025-01-02,2027-12-18,24,Retail,Occitanie,AA,29,Watch List,2023-12-07,Expired,"Revolving_Credit,Term_Loan,Trade_Finance",40
CORP0425_L1,CORP0425,RM_A,Revolving Credit,14930000.0,14629900.0,73.76,7.59,2025-05-14,2028-04-28,28,Technology,Auvergne-Rhône-Alpes,A,0,Performing,2023-05-30,Expired,Cash_Management,80
CORP0479_L1,CORP0479,RM_B,Term Loan,46200000.0,39991800.0,0.0,8.41,2022-12-18,2029-11-11,47,Energy,Hauts-de-France,A,0,Performing,2024-05-03,Valid,"Revolving_Credit,FX_Hedging,Cash_Management",40
CORP0338_L1,CORP0338,RM_A,Term Loan,27620000.0,16639600.0,0.0,7.05,2021-11-23,2025-11-02,-2,Retail,Occitanie,AA,4,Grace Period,2025-01-30,Valid,"Trade_Finance,Term_Loan,Revolving_Credit,FX_Hedging",20
CORP0201_L1,CORP0201,RM_C,Revolving Credit,14480000.0,13811600.0,44.26,7.25,2022-08-16,2026-07-26,7,Real Estate,Provence-Alpes-Côte d'Azur,BBB,0,Performing,2023-07-13,Expired,"Term_Loan,FX_Hedging,Cash_Management",40
CORP0444_L1,CORP0444,RM_B,Revolving Credit,23150000.0,11533700.0,41.83,3.37,2024-12-04,2028-11-13,35,Real Estate,Île-de-France,BBB,0,Performing,2023-07-24,Expired,"Trade_Finance,FX_Hedging,Revolving_Credit,Term_Loan",20
CORP0112_L3,CORP0112,RM_B,Term Loan,36900000.0,14962200.0,0.0,8.43,2022-06-21,2023-06-16,-31,Transportation,Île-de-France,BBB,0,Performing,2025-02-06,Valid,Trade_Finance,80
CORP0076_L2,CORP0076,RM_A,Revolving Credit,34130000.0,17096900.0,55.54,8.17,2025-05-19,2026-05-14,4,Real Estate,Auvergne-Rhône-Alpes,A,0,Performing,2023-06-10,Expired,"Trade_Finance,FX_Hedging",60
CORP0061_L3,CORP0061,RM_B,Revolving Credit,29870000.0,29327400.0,22.55,3.95,2022-03-07,2029-01-29,37,Manufacturing,Auvergne-Rhône-Alpes,BBB,0,Performing,2025-02-10,Valid,"Term_Loan,Trade_Finance",60
CORP0251_L2,CORP0251,RM_B,Term Loan,32810000.0,20513600.0,0.0,5.28,2021-12-08,2028-11-01,34,Energy,Provence-Alpes-Côte d'Azur,AA,0,Performing,2025-04-21,Valid,"Cash_Management,Revolving_Credit,Trade_Finance,FX_Hedging",20
CORP0419_L3,CORP0419,RM_B,Revolving Credit,14120000.0,11181900.0,26.2,5.44,2023-08-21,2024-08-15,-17,Retail,Île-de-France,A,0,Performing,2025-02-28,Valid,"Term_Loan,Trade_Finance,Revolving_Credit,FX_Hedging",20
CORP0343_L3,CORP0343,RM_A,Term Loan,1640000.0,1219800.0,0.0,6.97,2022-06-27,2026-06-06,5,Technology,Île-de-France,AA,0,Performing,2023-11-28,Expired,"Revolving_Credit,Trade_Finance,Term_Loan",40
CORP0407_L3,CORP0407,RM_C,Term Loan,19510000.0,19509500.0,0.0,3.1,2023-04-07,2026-03-22,3,Technology,Provence-Alpes-Côte d'Azur,CCC,0,Performing,2023-04-25,Expired,Cash_Management,80
CORP0033_L3,CORP0033,RM_E,Term Loan,20560000.0,16868400.0,0.0,7.2,2023-06-28,2028-06-01,29,Manufacturing,Provence-Alpes-Côte d'Azur,BBB,0,Performing,2024-03-12,Expiring Soon,"Revolving_Credit,Cash_Management,Term_Loan",40
CORP0272_L2,CORP0272,RM_D,Term Loan,26190000.0,19664300.0,0.0,3.74,2022-01-16,2023-01-11,-36,Real Estate,Île-de-France,BB,0,Performing,2025-06-13,Valid,"Term_Loan,Cash_Management",60
CORP0338_L1,CORP0338,RM_A,Term Loan,43170000.0,35275500.0,0.0,4.39,2025-09-01,2030-08-06,56,Retail,Occitanie,AA,0,Performing,2025-01-30,Valid,"Trade_Finance,Term_Loan,Revolving_Credit,FX_Hedging",20
CORP0021_L1,CORP0021,RM_C,Term Loan,32810000.0,14852800.0,0.0,3.25,2024-04-04,2025-03-30,-9,Energy,Occitanie,BBB,0,Performing,2023-01-25,Expired,"Term_Loan,Revolving_Credit,FX_Hedging,Cash_Management",20
CORP0153_L2,CORP0153,RM_A,Term Loan,21440000.0,20735400.0,0.0,8.18,2025-09-11,2027-09-01,20,Technology,Hauts-de-France,BB,0,Performing,2024-06-10,Valid,"Trade_Finance,FX_Hedging,Cash_Management,Revolving_Credit",20
